corpus,doc_id,chunk_id,word_count,unique_word_count,avg_word_len,mattr,yules_k,hapax_rate,sentence_count,avg_sentence_len,sentence_len_sd,commas_per_sentence,semicolons_per_sentence,commas_per_1000w,semicolons_per_1000w,fw_the,fw_of,fw_and,fw_to,fw_a,fw_in,fw_that,fw_is,fw_for,fw_it,fw_on,fw_with,fw_as,fw_was,fw_are,fw_be,fw_at,fw_by,fw_this,fw_from,fw_or,fw_an,fw_which,fw_but,fw_not,fw_have,fw_has,fw_had,fw_they,fw_you,fw_we,fw_i,fw_he,fw_she,fw_his,fw_her,fw_their,fw_our,fw_its,fw_will,fw_would,fw_can,fw_could,fw_should,fw_may,fw_might,fw_do,fw_does,fw_did,fw_so,fw_if,fw_than,fw_then,fw_there,fw_here,punct_commas_per_1000w,punct_semicolons_per_1000w,punct_colons_per_1000w,punct_question_marks_per_1000w,punct_exclamation_marks_per_1000w,punct_hyphens_per_1000w,punct_em_dashes_per_1000w,punct_ellipses_per_1000w,punct_quotes_double_per_1000w,punct_quotes_single_per_1000w,punct_parentheses_per_1000w
Project2025,project2025,c0052,1200,531,5.4925,0.5403794579172612,88.51388888888889,0.3016666666666667,1,1200.0,,0.0,0.0,0.0,0.0,0.049166666666666664,0.03166666666666667,0.045,0.028333333333333332,0.0125,0.015,0.005833333333333334,0.0075,0.015,0.004166666666666667,0.006666666666666667,0.008333333333333333,0.0075,0.0008333333333333334,0.006666666666666667,0.015,0.0033333333333333335,0.0016666666666666668,0.005833333333333334,0.005,0.0033333333333333335,0.0033333333333333335,0.0008333333333333334,0.0008333333333333334,0.0025,0.0033333333333333335,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.004166666666666667,0.0008333333333333334,0.0025,0.0008333333333333334,0.0,0.021666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0053,1200,539,5.395,0.5572724679029958,89.86111111111111,0.30666666666666664,1,1200.0,,0.0,0.0,0.0,0.0,0.0525,0.023333333333333334,0.035,0.024166666666666666,0.016666666666666666,0.013333333333333334,0.0175,0.006666666666666667,0.014166666666666666,0.004166666666666667,0.009166666666666667,0.0033333333333333335,0.010833333333333334,0.0,0.006666666666666667,0.023333333333333334,0.0016666666666666668,0.006666666666666667,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.005833333333333334,0.004166666666666667,0.0,0.005,0.0025,0.0008333333333333334,0.0,0.0025,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0016666666666666668,0.0016666666666666668,0.004166666666666667,0.0033333333333333335,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0016666666666666668,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0054,1200,527,5.524166666666667,0.5337631954350928,100.15277777777777,0.2916666666666667,1,1200.0,,0.0,0.0,0.0,0.0,0.056666666666666664,0.0275,0.04666666666666667,0.035833333333333335,0.009166666666666667,0.018333333333333333,0.0125,0.005,0.02,0.004166666666666667,0.0016666666666666668,0.008333333333333333,0.006666666666666667,0.0016666666666666668,0.005833333333333334,0.01,0.0016666666666666668,0.004166666666666667,0.0025,0.004166666666666667,0.0033333333333333335,0.005833333333333334,0.0033333333333333335,0.0,0.0033333333333333335,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0033333333333333335,0.004166666666666667,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0175,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0055,1200,534,5.369166666666667,0.5237403708987162,87.61111111111111,0.29833333333333334,1,1200.0,,0.0,0.0,0.0,0.0,0.05583333333333333,0.03333333333333333,0.035,0.024166666666666666,0.01,0.0225,0.01,0.009166666666666667,0.021666666666666667,0.0033333333333333335,0.0075,0.008333333333333333,0.006666666666666667,0.0,0.0033333333333333335,0.009166666666666667,0.0008333333333333334,0.005,0.004166666666666667,0.0025,0.011666666666666667,0.0016666666666666668,0.0033333333333333335,0.0008333333333333334,0.005833333333333334,0.0025,0.005,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0025,0.0,0.0016666666666666668,0.0008333333333333334,0.0,0.0,0.0008333333333333334,0.011666666666666667,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0,0.0008333333333333334,0.0,0.0033333333333333335,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0056,1200,547,5.2725,0.5294893009985735,105.01388888888889,0.32416666666666666,1,1200.0,,0.0,0.0,0.0,0.0,0.06583333333333333,0.03333333333333333,0.0375,0.0325,0.0075,0.018333333333333333,0.0033333333333333335,0.008333333333333333,0.010833333333333334,0.0033333333333333335,0.010833333333333334,0.005,0.006666666666666667,0.0025,0.0025,0.015833333333333335,0.0033333333333333335,0.0033333333333333335,0.0075,0.005833333333333334,0.0016666666666666668,0.004166666666666667,0.0008333333333333334,0.0033333333333333335,0.0033333333333333335,0.0016666666666666668,0.005,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0008333333333333334,0.006666666666666667,0.0016666666666666668,0.0,0.0,0.0008333333333333334,0.02,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0016666666666666668,0.0008333333333333334,0.0,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0057,1200,532,5.415,0.5448159771754636,101.68055555555556,0.2966666666666667,1,1200.0,,0.0,0.0,0.0,0.0,0.0625,0.029166666666666667,0.03333333333333333,0.045,0.013333333333333334,0.014166666666666666,0.009166666666666667,0.009166666666666667,0.008333333333333333,0.0025,0.005,0.014166666666666666,0.005,0.0,0.005,0.014166666666666666,0.0016666666666666668,0.005,0.005,0.0016666666666666668,0.005833333333333334,0.0033333333333333335,0.0025,0.0025,0.0033333333333333335,0.0016666666666666668,0.0033333333333333335,0.0,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.005,0.0,0.004166666666666667,0.0008333333333333334,0.010833333333333334,0.0008333333333333334,0.004166666666666667,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0058,1200,506,5.333333333333333,0.5040171184022825,115.95833333333333,0.28,1,1200.0,,0.0,0.0,0.0,0.0,0.06916666666666667,0.02666666666666667,0.04583333333333333,0.03666666666666667,0.0175,0.013333333333333334,0.0075,0.01,0.005833333333333334,0.005833333333333334,0.0033333333333333335,0.01,0.008333333333333333,0.0008333333333333334,0.005833333333333334,0.0125,0.004166666666666667,0.0016666666666666668,0.006666666666666667,0.0033333333333333335,0.008333333333333333,0.0008333333333333334,0.0025,0.0025,0.005,0.0016666666666666668,0.0033333333333333335,0.0,0.004166666666666667,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.004166666666666667,0.0,0.0016666666666666668,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.021666666666666667,0.0016666666666666668,0.0,0.0016666666666666668,0.0008333333333333334,0.0,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0059,1200,454,5.420833333333333,0.47653637660485026,104.34722222222223,0.23916666666666667,1,1200.0,,0.0,0.0,0.0,0.0,0.05333333333333334,0.030833333333333334,0.05,0.029166666666666667,0.0125,0.013333333333333334,0.006666666666666667,0.005833333333333334,0.010833333333333334,0.0033333333333333335,0.008333333333333333,0.006666666666666667,0.0075,0.0016666666666666668,0.0075,0.009166666666666667,0.0008333333333333334,0.006666666666666667,0.004166666666666667,0.0075,0.010833333333333334,0.005,0.0016666666666666668,0.0,0.005,0.0033333333333333335,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.005833333333333334,0.0,0.0025,0.0016666666666666668,0.008333333333333333,0.0016666666666666668,0.0,0.0225,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0025,0.0016666666666666668,0.0008333333333333334,0.0025,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0060,1200,567,5.235,0.5547817403708988,77.43055555555556,0.315,1,1200.0,,0.0,0.0,0.0,0.0,0.0425,0.04083333333333333,0.03916666666666667,0.03,0.011666666666666667,0.015833333333333335,0.004166666666666667,0.005,0.0075,0.0008333333333333334,0.004166666666666667,0.004166666666666667,0.006666666666666667,0.0008333333333333334,0.0033333333333333335,0.008333333333333333,0.0016666666666666668,0.0033333333333333335,0.004166666666666667,0.0008333333333333334,0.005,0.004166666666666667,0.0016666666666666668,0.0,0.0033333333333333335,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0,0.005833333333333334,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0025,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0061,1200,523,5.078333333333333,0.5142482168330956,91.84722222222223,0.29083333333333333,1,1200.0,,0.0,0.0,0.0,0.0,0.06333333333333334,0.02666666666666667,0.03833333333333333,0.011666666666666667,0.011666666666666667,0.013333333333333334,0.008333333333333333,0.008333333333333333,0.004166666666666667,0.0025,0.004166666666666667,0.0025,0.005833333333333334,0.0016666666666666668,0.0033333333333333335,0.0033333333333333335,0.005,0.0016666666666666668,0.0025,0.0016666666666666668,0.0016666666666666668,0.0033333333333333335,0.0016666666666666668,0.0016666666666666668,0.004166666666666667,0.0008333333333333334,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0025,0.0016666666666666668,0.0,0.0033333333333333335,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0016666666666666668,0.0025,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0062,1200,478,5.5825,0.5046733238231098,125.54166666666667,0.27666666666666667,1,1200.0,,0.0,0.0,0.0,0.0,0.0775,0.03666666666666667,0.034166666666666665,0.028333333333333332,0.010833333333333334,0.010833333333333334,0.015,0.006666666666666667,0.01,0.0033333333333333335,0.005,0.006666666666666667,0.0075,0.0008333333333333334,0.005,0.014166666666666666,0.005,0.005,0.004166666666666667,0.0016666666666666668,0.01,0.0033333333333333335,0.005,0.0008333333333333334,0.005833333333333334,0.005833333333333334,0.0025,0.0,0.0025,0.0,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0,0.005,0.0008333333333333334,0.0025,0.0008333333333333334,0.0008333333333333334,0.02,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0008333333333333334,0.0,0.0016666666666666668,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0063,1200,500,5.44,0.5074493580599144,113.66666666666667,0.2875,1,1200.0,,0.0,0.0,0.0,0.0,0.06833333333333333,0.035,0.03333333333333333,0.035,0.005,0.0175,0.009166666666666667,0.0075,0.006666666666666667,0.0016666666666666668,0.0075,0.015,0.004166666666666667,0.0,0.005,0.013333333333333334,0.0016666666666666668,0.0016666666666666668,0.0075,0.0033333333333333335,0.006666666666666667,0.0033333333333333335,0.006666666666666667,0.0008333333333333334,0.0025,0.005,0.0075,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.005,0.006666666666666667,0.0,0.0033333333333333335,0.0016666666666666668,0.008333333333333333,0.0008333333333333334,0.0,0.0025,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0
Project2025,project2025,c0064,1200,546,5.125,0.5482510699001427,113.95833333333333,0.3233333333333333,1,1200.0,,0.0,0.0,0.0,0.0,0.08,0.02666666666666667,0.03833333333333333,0.018333333333333333,0.015,0.019166666666666665,0.013333333333333334,0.009166666666666667,0.005,0.0033333333333333335,0.004166666666666667,0.010833333333333334,0.0075,0.0,0.011666666666666667,0.006666666666666667,0.0033333333333333335,0.0025,0.005833333333333334,0.004166666666666667,0.005,0.0033333333333333335,0.0075,0.0075,0.0075,0.005833333333333334,0.0033333333333333335,0.0008333333333333334,0.0025,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.008333333333333333,0.004166666666666667,0.0,0.0025,0.0008333333333333334,0.0075,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0016666666666666668,0.0016666666666666668,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0065,1200,497,5.088333333333333,0.5069728958630527,119.51388888888889,0.2833333333333333,1,1200.0,,0.0,0.0,0.0,0.0,0.07583333333333334,0.03166666666666667,0.035833333333333335,0.029166666666666667,0.025833333333333333,0.015,0.014166666666666666,0.01,0.0075,0.0025,0.005,0.005833333333333334,0.0075,0.0016666666666666668,0.006666666666666667,0.009166666666666667,0.0025,0.0033333333333333335,0.0075,0.0025,0.004166666666666667,0.0025,0.0016666666666666668,0.004166666666666667,0.006666666666666667,0.0033333333333333335,0.01,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0008333333333333334,0.0,0.011666666666666667,0.0,0.0,0.0033333333333333335,0.0,0.0025,0.0,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0066,1200,532,5.458333333333333,0.5585449358059915,96.23611111111111,0.29583333333333334,1,1200.0,,0.0,0.0,0.0,0.0,0.059166666666666666,0.019166666666666665,0.04833333333333333,0.034166666666666665,0.015833333333333335,0.015,0.005833333333333334,0.005,0.009166666666666667,0.0033333333333333335,0.006666666666666667,0.01,0.006666666666666667,0.0,0.006666666666666667,0.005833333333333334,0.0016666666666666668,0.004166666666666667,0.005833333333333334,0.006666666666666667,0.0025,0.0033333333333333335,0.0025,0.0016666666666666668,0.0025,0.0008333333333333334,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.005833333333333334,0.006666666666666667,0.0,0.0025,0.0,0.005833333333333334,0.0008333333333333334,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0067,1200,526,5.154166666666667,0.5226276747503567,121.125,0.31166666666666665,1,1200.0,,0.0,0.0,0.0,0.0,0.075,0.035,0.03833333333333333,0.02666666666666667,0.018333333333333333,0.020833333333333332,0.0125,0.0125,0.0075,0.005,0.008333333333333333,0.010833333333333334,0.005,0.0,0.005833333333333334,0.005833333333333334,0.0025,0.0033333333333333335,0.0016666666666666668,0.0033333333333333335,0.0025,0.004166666666666667,0.0033333333333333335,0.0008333333333333334,0.0,0.0016666666666666668,0.005,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0025,0.0016666666666666668,0.0008333333333333334,0.0025,0.0,0.0075,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0025,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0068,1200,519,5.3675,0.5154950071326676,104.55555555555556,0.32083333333333336,1,1200.0,,0.0,0.0,0.0,0.0,0.06,0.019166666666666665,0.0425,0.030833333333333334,0.013333333333333334,0.021666666666666667,0.015833333333333335,0.0125,0.0125,0.005833333333333334,0.0025,0.005833333333333334,0.0075,0.0,0.0025,0.008333333333333333,0.0,0.0016666666666666668,0.0016666666666666668,0.005833333333333334,0.0033333333333333335,0.008333333333333333,0.0008333333333333334,0.0033333333333333335,0.0075,0.0033333333333333335,0.005833333333333334,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.01,0.004166666666666667,0.0,0.0016666666666666668,0.0,0.013333333333333334,0.0,0.0008333333333333334,0.0,0.0033333333333333335,0.0,0.0016666666666666668,0.0025,0.0025,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0069,1200,487,5.6241666666666665,0.5250499286733238,113.84722222222223,0.2758333333333333,1,1200.0,,0.0,0.0,0.0,0.0,0.0725,0.04,0.034166666666666665,0.02,0.015833333333333335,0.010833333333333334,0.010833333333333334,0.009166666666666667,0.013333333333333334,0.0075,0.008333333333333333,0.008333333333333333,0.004166666666666667,0.0033333333333333335,0.005,0.010833333333333334,0.0008333333333333334,0.004166666666666667,0.004166666666666667,0.0025,0.0033333333333333335,0.0025,0.005,0.005,0.004166666666666667,0.0016666666666666668,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0033333333333333335,0.005833333333333334,0.0033333333333333335,0.0033333333333333335,0.0016666666666666668,0.0075,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0025,0.0016666666666666668,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0
Project2025,project2025,c0070,1200,614,5.260833333333333,0.5818402282453637,94.75,0.37583333333333335,1,1200.0,,0.0,0.0,0.0,0.0,0.065,0.035,0.035,0.025833333333333333,0.009166666666666667,0.018333333333333333,0.0075,0.008333333333333333,0.008333333333333333,0.0016666666666666668,0.005833333333333334,0.0075,0.005,0.0008333333333333334,0.0033333333333333335,0.0025,0.0025,0.0025,0.005,0.0016666666666666668,0.0025,0.0016666666666666668,0.0025,0.0008333333333333334,0.0008333333333333334,0.004166666666666667,0.0033333333333333335,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0025,0.005,0.0,0.0008333333333333334,0.0016666666666666668,0.0,0.0033333333333333335,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0071,1200,544,5.18,0.49497289586305276,61.861111111111114,0.31333333333333335,1,1200.0,,0.0,0.0,0.0,0.0,0.035,0.0225,0.0275,0.025,0.01,0.006666666666666667,0.0075,0.005,0.0075,0.0016666666666666668,0.005833333333333334,0.0033333333333333335,0.0016666666666666668,0.0,0.0025,0.0025,0.0,0.0008333333333333334,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.004166666666666667,0.0,0.0008333333333333334,0.0016666666666666668,0.0033333333333333335,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0025,0.0016666666666666668,0.0,0.0,0.0008333333333333334,0.0016666666666666668,0.0,0.0,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0072,1200,536,5.3625,0.5304479315263909,141.29166666666666,0.31833333333333336,1,1200.0,,0.0,0.0,0.0,0.0,0.08666666666666667,0.03166666666666667,0.043333333333333335,0.03916666666666667,0.014166666666666666,0.009166666666666667,0.015,0.0033333333333333335,0.0033333333333333335,0.0025,0.005,0.005833333333333334,0.014166666666666666,0.005833333333333334,0.0025,0.004166666666666667,0.0016666666666666668,0.006666666666666667,0.0008333333333333334,0.004166666666666667,0.005833333333333334,0.005,0.0025,0.0016666666666666668,0.0025,0.0016666666666666668,0.005,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0,0.0033333333333333335,0.0,0.0025,0.0,0.0008333333333333334,0.0,0.0008333333333333334,0.0025,0.005,0.0008333333333333334,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0073,1200,528,5.424166666666666,0.5235891583452211,133.70833333333334,0.31916666666666665,1,1200.0,,0.0,0.0,0.0,0.0,0.0825,0.04,0.035833333333333335,0.028333333333333332,0.008333333333333333,0.0175,0.01,0.008333333333333333,0.009166666666666667,0.005,0.005833333333333334,0.014166666666666666,0.014166666666666666,0.0025,0.0008333333333333334,0.011666666666666667,0.0016666666666666668,0.008333333333333333,0.0033333333333333335,0.008333333333333333,0.0016666666666666668,0.005833333333333334,0.0,0.0033333333333333335,0.0025,0.0008333333333333334,0.0025,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0016666666666666668,0.0,0.0008333333333333334,0.0,0.0016666666666666668,0.0033333333333333335,0.0016666666666666668,0.0025,0.0,0.011666666666666667,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0,0.0,0.0,0.0016666666666666668,0.0008333333333333334,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0074,1200,523,5.446666666666666,0.521469329529244,112.04166666666667,0.3075,1,1200.0,,0.0,0.0,0.0,0.0,0.07416666666666667,0.0275,0.03666666666666667,0.025,0.010833333333333334,0.018333333333333333,0.013333333333333334,0.0033333333333333335,0.005,0.0016666666666666668,0.004166666666666667,0.009166666666666667,0.010833333333333334,0.0008333333333333334,0.009166666666666667,0.010833333333333334,0.0008333333333333334,0.005,0.0033333333333333335,0.004166666666666667,0.0125,0.0033333333333333335,0.0025,0.0008333333333333334,0.005,0.0008333333333333334,0.0008333333333333334,0.0,0.0025,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0016666666666666668,0.0016666666666666668,0.005,0.0008333333333333334,0.014166666666666666,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0008333333333333334,0.0025,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0075,1200,546,5.336666666666667,0.5570385164051355,113.27777777777777,0.32416666666666666,1,1200.0,,0.0,0.0,0.0,0.0,0.07083333333333333,0.0325,0.04583333333333333,0.0325,0.0125,0.014166666666666666,0.0075,0.005833333333333334,0.011666666666666667,0.0033333333333333335,0.006666666666666667,0.009166666666666667,0.009166666666666667,0.0016666666666666668,0.005,0.005,0.005,0.005,0.0008333333333333334,0.005833333333333334,0.0075,0.0025,0.0025,0.0033333333333333335,0.0025,0.004166666666666667,0.0016666666666666668,0.0,0.0008333333333333334,0.0,0.0016666666666666668,0.0,0.0008333333333333334,0.0,0.0008333333333333334,0.0008333333333333334,0.0033333333333333335,0.0016666666666666668,0.0025,0.0025,0.0008333333333333334,0.0008333333333333334,0.0,0.010833333333333334,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0,0.0016666666666666668,0.0025,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0076,1200,524,5.523333333333333,0.5227646219686163,97.31944444444444,0.31,1,1200.0,,0.0,0.0,0.0,0.0,0.055,0.03666666666666667,0.03666666666666667,0.03333333333333333,0.009166666666666667,0.0175,0.01,0.005,0.011666666666666667,0.004166666666666667,0.006666666666666667,0.005833333333333334,0.005833333333333334,0.0008333333333333334,0.009166666666666667,0.005833333333333334,0.0025,0.010833333333333334,0.004166666666666667,0.006666666666666667,0.0125,0.005833333333333334,0.0016666666666666668,0.0008333333333333334,0.005,0.004166666666666667,0.0008333333333333334,0.0,0.004166666666666667,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0,0.0,0.011666666666666667,0.0008333333333333334,0.0016666666666666668,0.0016666666666666668,0.0,0.0025,0.0008333333333333334,0.020833333333333332,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0,0.0008333333333333334,0.0033333333333333335,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0077,1200,564,5.5075,0.5837203994293866,86.66666666666667,0.325,1,1200.0,,0.0,0.0,0.0,0.0,0.056666666666666664,0.023333333333333334,0.041666666666666664,0.030833333333333334,0.013333333333333334,0.016666666666666666,0.009166666666666667,0.01,0.008333333333333333,0.0075,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.004166666666666667,0.0016666666666666668,0.010833333333333334,0.005,0.005833333333333334,0.0025,0.005,0.0033333333333333335,0.006666666666666667,0.0016666666666666668,0.0033333333333333335,0.0016666666666666668,0.0033333333333333335,0.0025,0.0008333333333333334,0.0,0.0,0.0016666666666666668,0.0025,0.0008333333333333334,0.0,0.0,0.0,0.0,0.005,0.0016666666666666668,0.004166666666666667,0.0016666666666666668,0.0033333333333333335,0.0016666666666666668,0.008333333333333333,0.0,0.0016666666666666668,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0,0.0016666666666666668,0.0008333333333333334,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
